2711, 0, 0, 0, 0, 0, 0, 0, 0.478278, -0.699557, 5.988e-07, -0.221722, 0.0003006
2720, 0, 0, 0, 0, 0, 0, 0, 0.516429, -0.69919, 8.97003e-07, -0.183128, 0.000300899
2731, 0, 0, 0, 0, 0, 0, 0, 0.52696, -0.698846, 1.19461e-06, -0.17223, 0.000301197
2741, 0, 0, 0, 0, 0, 0, 0, 0.52696, -0.698502, 1.49162e-06, -0.171886, 0.000301495
2751, 0, 0, 0, 0, 0, 0, 0, 0.516429, -0.698138, 1.78804e-06, -0.182073, 0.000301792
2760, 0, 0, 0, 0, 0, 0, 0, 0.478278, -0.697698, 2.08386e-06, -0.21986, 0.000302088
2770, 0, 0, 0, 0, 0, 0, 0, 0.516429, -0.697336, 2.37909e-06, -0.181269, 0.000302384
2781, 0, 0, 0, 0, 0, 0, 0, 0.516429, -0.696974, 2.67373e-06, -0.180907, 0.000302679
2791, 0, 0, 0, 0, 0, 0, 0, 0.478278, -0.696536, 2.96779e-06, -0.218696, 0.000302974
2800, 0, 0, 0, 0, 0, 0, 0, 0.516429, -0.696176, 3.26125e-06, -0.180107, 0.000303268
2810, 0, 0, 0, 0, 0, 0, 0, 0.516429, -0.695817, 3.55413e-06, -0.179747, 0.000303561
2821, 0, 0, 0, 0, 0, 0, 0, 0.516429, -0.695458, 3.84642e-06, -0.179388, 0.000303854
2831, 0, 0, 0, 0, 0, 0, 0, 0.516429, -0.6951, 4.13813e-06, -0.179029, 0.000304146
2841, 0, 0, 0, 0, 0, 0, 0, 0.516429, -0.694743, 4.42925e-06, -0.178671, 0.000304438
2850, 0, 0, 0, 0, 0, 0, 0, 0.516429, -0.694386, 4.71979e-06, -0.178314, 0.000304729
2861, 0, 0, 0, 0, 0, 0, 0, 0.52696, -0.694051, 5.00975e-06, -0.167426, 0.00030502
2871, 0, 0, 0, 0, 0, 0, 0, 0.516429, -0.693696, 5.29914e-06, -0.177622, 0.00030531
2881, 0, 0, 0, 0, 0, 0, 0, 0.516429, -0.693341, 5.58794e-06, -0.177267, 0.000305599
2890, 0, 0, 0, 0, 0, 0, 0, 0.516429, -0.692988, 5.87616e-06, -0.176912, 0.000305888
2900, 0, 0, 0, 0, 0, 0, 0, 0.516429, -0.692635, 6.16381e-06, -0.176559, 0.000306176
2911, 0, 0, 0, 0, 0, 0, 0, 0.516429, -0.692282, 6.45088e-06, -0.176206, 0.000306464
2921, 0, 0, 0, 0, 0, 0, 0, 0.516429, -0.69193, 6.73738e-06, -0.175853, 0.000306751
2930, 0, 0, 0, 0, 0, 0, 0, 0.516429, -0.691579, 7.02331e-06, -0.175501, 0.000307037
